t,t = current_step,P_usage[t-1] (kW),price[t+0] ($/kWh),price[t+1] ($/kWh),price[t+2] ($/kWh),price[t+3] ($/kWh),price[t+4] ($/kWh),price[t+5] ($/kWh),price[t+6] ($/kWh),price[t+7] ($/kWh),price[t+8] ($/kWh),price[t+9] ($/kWh),price[t+10] ($/kWh),price[t+11] ($/kWh),price[t+12] ($/kWh),price[t+13] ($/kWh),price[t+14] ($/kWh),price[t+15] ($/kWh),price[t+16] ($/kWh),price[t+17] ($/kWh),price[t+18] ($/kWh),price[t+19] ($/kWh),demand[t+0] (kW),demand[t+1] (kW),demand[t+2] (kW),demand[t+3] (kW),demand[t+4] (kW),demand[t+5] (kW),demand[t+6] (kW),demand[t+7] (kW),demand[t+8] (kW),demand[t+9] (kW),demand[t+10] (kW),demand[t+11] (kW),demand[t+12] (kW),demand[t+13] (kW),demand[t+14] (kW),demand[t+15] (kW),demand[t+16] (kW),demand[t+17] (kW),demand[t+18] (kW),demand[t+19] (kW),power_limit[t+0] (kW),power_limit[t+1] (kW),power_limit[t+2] (kW),power_limit[t+3] (kW),power_limit[t+4] (kW),power_limit[t+5] (kW),power_limit[t+6] (kW),power_limit[t+7] (kW),power_limit[t+8] (kW),power_limit[t+9] (kW),power_limit[t+10] (kW),power_limit[t+11] (kW),power_limit[t+12] (kW),power_limit[t+13] (kW),power_limit[t+14] (kW),power_limit[t+15] (kW),power_limit[t+16] (kW),power_limit[t+17] (kW),power_limit[t+18] (kW),power_limit[t+19] (kW),ev[0].SOC (0~1),ev[0].arrival_time/sim_len,ev[0].departure_time/sim_len,ev[0].req_soc = required_energy/cap,ev[1].SOC (0~1),ev[1].arrival_time/sim_len,ev[1].departure_time/sim_len,ev[1].req_soc = required_energy/cap,ev[2].SOC (0~1),ev[2].arrival_time/sim_len,ev[2].departure_time/sim_len,ev[2].req_soc = required_energy/cap,ev[3].SOC (0~1),ev[3].arrival_time/sim_len,ev[3].departure_time/sim_len,ev[3].req_soc = required_energy/cap,ev[4].SOC (0~1),ev[4].arrival_time/sim_len,ev[4].departure_time/sim_len,ev[4].req_soc = required_energy/cap,ev[5].SOC (0~1),ev[5].arrival_time/sim_len,ev[5].departure_time/sim_len,ev[5].req_soc = required_energy/cap,ev[6].SOC (0~1),ev[6].arrival_time/sim_len,ev[6].departure_time/sim_len,ev[6].req_soc = required_energy/cap,ev[7].SOC (0~1),ev[7].arrival_time/sim_len,ev[7].departure_time/sim_len,ev[7].req_soc = required_energy/cap,ev[8].SOC (0~1),ev[8].arrival_time/sim_len,ev[8].departure_time/sim_len,ev[8].req_soc = required_energy/cap,ev[9].SOC (0~1),ev[9].arrival_time/sim_len,ev[9].departure_time/sim_len,ev[9].req_soc = required_energy/cap,ev[10].SOC (0~1),ev[10].arrival_time/sim_len,ev[10].departure_time/sim_len,ev[10].req_soc = required_energy/cap,ev[11].SOC (0~1),ev[11].arrival_time/sim_len,ev[11].departure_time/sim_len,ev[11].req_soc = required_energy/cap,ev[12].SOC (0~1),ev[12].arrival_time/sim_len,ev[12].departure_time/sim_len,ev[12].req_soc = required_energy/cap,ev[13].SOC (0~1),ev[13].arrival_time/sim_len,ev[13].departure_time/sim_len,ev[13].req_soc = required_energy/cap,ev[14].SOC (0~1),ev[14].arrival_time/sim_len,ev[14].departure_time/sim_len,ev[14].req_soc = required_energy/cap,ev[15].SOC (0~1),ev[15].arrival_time/sim_len,ev[15].departure_time/sim_len,ev[15].req_soc = required_energy/cap,ev[16].SOC (0~1),ev[16].arrival_time/sim_len,ev[16].departure_time/sim_len,ev[16].req_soc = required_energy/cap,ev[17].SOC (0~1),ev[17].arrival_time/sim_len,ev[17].departure_time/sim_len,ev[17].req_soc = required_energy/cap,ev[18].SOC (0~1),ev[18].arrival_time/sim_len,ev[18].departure_time/sim_len,ev[18].req_soc = required_energy/cap,ev[19].SOC (0~1),ev[19].arrival_time/sim_len,ev[19].departure_time/sim_len,ev[19].req_soc = required_energy/cap,ev[20].SOC (0~1),ev[20].arrival_time/sim_len,ev[20].departure_time/sim_len,ev[20].req_soc = required_energy/cap,ev[21].SOC (0~1),ev[21].arrival_time/sim_len,ev[21].departure_time/sim_len,ev[21].req_soc = required_energy/cap,ev[22].SOC (0~1),ev[22].arrival_time/sim_len,ev[22].departure_time/sim_len,ev[22].req_soc = required_energy/cap,ev[23].SOC (0~1),ev[23].arrival_time/sim_len,ev[23].departure_time/sim_len,ev[23].req_soc = required_energy/cap,ev[24].SOC (0~1),ev[24].arrival_time/sim_len,ev[24].departure_time/sim_len,ev[24].req_soc = required_energy/cap
40,40.0,-14.0,0.16354,0.16354,0.16354,0.16354,0.1298,0.1298,0.1298,0.1298,0.12955,0.12955,0.12955,0.12955,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,68.6361907820471,23.452478344979852,12.63816181740796,15.624733728237633,13.91286067100917,19.131036891771608,16.010850010432133,11.92796647392459,12.046128474233322,10.23154211570218,17.352104605837134,17.600296260234686,19.28465088783834,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.35,0.53,-0.095,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.2,0.07,0.4,0.9,0.1,0.4,0.5,0.9,0.2,0.03,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41.0,-11.0,0.16354,0.16354,0.16354,0.1298,0.1298,0.1298,0.1298,0.12955,0.12955,0.12955,0.12955,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,63.58808639040715,12.63816181740796,15.624733728237633,13.91286067100917,19.131036891771608,16.010850010432133,11.92796647392459,12.046128474233322,10.23154211570218,17.352104605837134,17.600296260234686,19.28465088783834,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.35,0.53,-0.15,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.9,0.2,0.03,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42.0,-11.0,0.16354,0.16354,0.1298,0.1298,0.1298,0.1298,0.12955,0.12955,0.12955,0.12955,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,48.642091602301825,15.624733728237633,13.91286067100917,19.131036891771608,16.010850010432133,11.92796647392459,12.046128474233322,10.23154211570218,17.352104605837134,17.600296260234686,19.28465088783834,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.42,0.6,0.5,0.435,0.35,0.53,-0.205,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.9,0.2,0.03,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43.0,-22.0,0.16354,0.1298,0.1298,0.1298,0.1298,0.12955,0.12955,0.12955,0.12955,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,45.43894917284459,13.91286067100917,19.131036891771608,16.010850010432133,11.92796647392459,12.046128474233322,10.23154211570218,17.352104605837134,17.600296260234686,19.28465088783834,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.42,0.6,0.445,0.38,0.35,0.53,-0.26,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.9,0.2,0.03,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44.0,-22.0,0.1298,0.1298,0.1298,0.1298,0.12955,0.12955,0.12955,0.12955,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,42.608404924675064,19.131036891771608,16.010850010432133,11.92796647392459,12.046128474233322,10.23154211570218,17.352104605837134,17.600296260234686,19.28465088783834,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.42,0.6,0.39,0.325,0.35,0.53,-0.315,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.9,0.2,0.03,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45.0,-22.0,0.1298,0.1298,0.1298,0.12955,0.12955,0.12955,0.12955,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,59.89215281795651,16.010850010432133,11.92796647392459,12.046128474233322,10.23154211570218,17.352104605837134,17.600296260234686,19.28465088783834,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.42,0.6,0.335,0.27,0.35,0.53,-0.37,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.9,0.2,0.03,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46.0,-22.0,0.1298,0.1298,0.12955,0.12955,0.12955,0.12955,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,54.31519939481144,11.92796647392459,12.046128474233322,10.23154211570218,17.352104605837134,17.600296260234686,19.28465088783834,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.42,0.6,0.28,0.215,0.35,0.53,-0.425,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.9,0.2,0.03,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47.0,-14.0,0.1298,0.12955,0.12955,0.12955,0.12955,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,36.53265071045129,12.046128474233322,10.23154211570218,17.352104605837134,17.600296260234686,19.28465088783834,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.42,0.6,0.225,0.2,0.35,0.53,-0.44,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.9,0.2,0.03,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48.0,-5.0,0.12955,0.12955,0.12955,0.12955,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,35.09634481806803,10.23154211570218,17.352104605837134,17.600296260234686,19.28465088783834,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.42,0.6,0.2,0.2,0.35,0.53,-0.44,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.0,0.0,0.0,0.0,0.2,0.4,0.5,0.9,0.2,0.03,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49.0,0.0,0.12955,0.12955,0.12955,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,30.444877200056958,17.352104605837134,17.600296260234686,19.28465088783834,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.42,0.6,0.2,0.2,0.35,0.53,-0.44,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.58,0.49,0.63,0.42,0.2,0.4,0.5,0.9,0.2,0.03,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50.0,-11.0,0.12955,0.12955,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,49.63368353637395,17.600296260234686,19.28465088783834,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.42,0.6,0.2,0.2,0.35,0.53,-0.44,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.525,0.49,0.63,0.365,0.2,0.4,0.5,0.9,0.2,0.03,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,51.0,-11.0,0.12955,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,57.48829358384226,19.28465088783834,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.42,0.6,0.2,0.2,0.35,0.53,-0.44,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.47,0.49,0.63,0.31,0.0,0.0,0.0,0.0,0.2,0.03,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52.0,-11.0,0.13548,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,54.40534411609073,11.643934255074113,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.42,0.6,0.2,0.2,0.35,0.53,-0.44,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.415,0.49,0.63,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53.0,-11.0,0.13548,0.13548,0.13548,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.18180000000000002,0.19894,0.19894,0.19894,0.19894,0.2135,0.2135,0.2135,0.2135,0.20538,36.53866035853658,10.389065699348546,10.940825007024973,11.68333390638718,18.911683300318693,20.00653682989054,15.818971141116544,11.787398269716205,12.487999516490255,24.097965238332336,25.88146395532736,10.723451476861934,15.450829279533055,14.679989500069512,13.028929833014843,19.19027289178122,23.746667897592026,28.45797844034606,22.599634819656576,15.418594044647037,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.42,0.6,0.2,0.2,0.35,0.53,-0.44,0.0,0.0,0.0,0.0,0.2,0.36,0.63,0.44,0.36,0.49,0.63,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.53,0.68,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.57,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
